date,period,time,team,type,player,assist
2011-11-27 07:00,null,null,garner,goal,null,null
2011-11-27 07:00,null,null,garner,goal,null,null
2011-11-27 07:00,null,null,garner,goal,null,null
2011-11-27 07:00,null,null,garner,goal,null,null
2011-11-27 07:00,null,null,garner,goal,null,null
2011-11-27 07:00,null,null,garner,goal,null,null
2011-11-27 08:00,null,null,newlowell,goal,null,null
2011-11-27 08:00,null,null,stayner,goal,null,null
2011-11-27 08:00,null,null,stayner,goal,null,null
2011-11-27 08:00,null,null,stayner,goal,null,null
2011-11-27 08:00,null,null,stayner,goal,null,null
2011-11-27 09:00,null,null,coatescreek,goal,null,null
2011-11-27 09:00,null,null,coatescreek,goal,null,null
2011-11-27 09:00,null,null,coatescreek,goal,null,null
2011-11-27 09:00,null,null,coatescreek,goal,null,null
2011-11-27 09:00,null,null,coatescreek,goal,null,null
2011-11-27 09:00,null,null,coatescreek,goal,null,null
2011-11-27 09:00,null,null,coatescreek,goal,null,null
2011-11-27 09:00,null,null,coatescreek,goal,null,null
2011-11-27 09:00,null,null,coatescreek,goal,null,null
2011-11-27 09:00,null,null,cashtown,goal,null,null
2011-11-27 09:00,null,null,cashtown,goal,null,null
2011-11-06 07:00,null,null,belarus,goal,null,null
2011-11-06 07:00,null,null,belarus,goal,null,null
2011-11-06 07:00,null,null,belarus,goal,null,null
2011-11-06 07:00,null,null,belarus,goal,null,null
2011-11-06 07:00,null,null,belarus,goal,null,null
2011-11-06 07:00,null,null,stayner,goal,null,null
2011-11-06 07:00,null,null,stayner,goal,null,null
2011-11-06 08:00,null,null,newlowell,goal,null,null
2011-11-06 08:00,null,null,newlowell,goal,null,null
2011-11-06 08:00,null,null,newlowell,goal,null,null
2011-11-06 08:00,null,null,newlowell,goal,null,null
2011-11-06 08:00,null,null,newlowell,goal,null,null
2011-11-06 08:00,null,null,coatescreek,goal,null,null
2011-11-06 08:00,null,null,coatescreek,goal,null,null
2011-11-06 08:00,null,null,coatescreek,goal,null,null
2011-11-06 08:00,null,null,coatescreek,goal,null,null
2011-11-06 08:00,null,null,coatescreek,goal,null,null
2011-11-06 09:00,null,null,garner,goal,null,null
2011-11-06 09:00,null,null,garner,goal,null,null
2011-11-06 09:00,null,null,garner,goal,null,null
2011-11-06 09:00,null,null,garner,goal,null,null
2011-11-06 09:00,null,null,garner,goal,null,null
2011-11-06 09:00,null,null,garner,goal,null,null
2011-11-06 09:00,null,null,garner,goal,null,null
2011-11-06 09:00,null,null,cashtown,goal,null,null
2011-11-06 09:00,null,null,cashtown,goal,null,null
2011-11-06 09:00,null,null,cashtown,goal,null,null
2011-11-06 09:00,null,null,cashtown,goal,null,null
2011-12-11 07:00,null,null,newlowell,goal,null,null
2011-12-11 07:00,null,null,newlowell,goal,null,null
2011-12-11 07:00,null,null,coatescreek,goal,null,null
2011-12-11 07:00,null,null,coatescreek,goal,null,null
2011-12-11 07:00,null,null,coatescreek,goal,null,null
2011-12-11 08:00,null,null,garner,goal,null,null
2011-12-11 08:00,null,null,garner,goal,null,null
2011-12-11 08:00,null,null,garner,goal,null,null
2011-12-11 08:00,null,null,cashtown,goal,null,null
2011-12-11 08:00,null,null,cashtown,goal,null,null
2011-12-11 08:00,null,null,cashtown,goal,null,null
2011-12-11 08:00,null,null,cashtown,goal,null,null
2011-12-11 09:00,null,null,belarus,goal,null,null
2011-12-11 09:00,null,null,stayner,goal,null,null
2011-12-11 09:00,null,null,stayner,goal,null,null
2011-12-11 09:00,null,null,stayner,goal,null,null
2011-12-11 09:00,null,null,stayner,goal,null,null
2011-12-18 07:00,null,null,belarus,goal,null,null
2011-12-18 07:00,null,null,belarus,goal,null,null
2011-12-18 07:00,null,null,belarus,goal,null,null
2011-12-18 07:00,null,null,belarus,goal,null,null
2011-12-18 07:00,null,null,belarus,goal,null,null
2011-12-18 07:00,null,null,cashtown,goal,null,null
2011-12-18 07:00,null,null,cashtown,goal,null,null
2011-12-18 07:00,null,null,cashtown,goal,null,null
2011-12-18 07:00,null,null,cashtown,goal,null,null
2011-12-18 07:00,null,null,cashtown,goal,null,null
2011-12-18 08:00,null,null,newlowell,goal,null,null
2011-12-18 08:00,null,null,newlowell,goal,null,null
2011-12-18 08:00,null,null,newlowell,goal,null,null
2011-12-18 08:00,null,null,newlowell,goal,null,null
2011-12-18 08:00,null,null,garner,goal,null,null
2011-12-18 08:00,null,null,garner,goal,null,null
2011-12-18 08:00,null,null,garner,goal,null,null
2011-12-18 08:00,null,null,garner,goal,null,null
2011-12-18 08:00,null,null,garner,goal,null,null
2011-12-18 08:00,null,null,garner,goal,null,null
2011-12-18 09:00,null,null,coatescreek,goal,null,null
2011-12-18 09:00,null,null,coatescreek,goal,null,null
2011-12-18 09:00,null,null,stayner,goal,null,null
2011-12-18 09:00,null,null,stayner,goal,null,null
2011-12-18 09:00,null,null,stayner,goal,null,null
2011-12-18 09:00,null,null,stayner,goal,null,null
2011-12-18 09:00,null,null,stayner,goal,null,null
2011-12-04 07:00,null,null,garner,goal,null,null
2011-12-04 07:00,null,null,garner,goal,null,null
2011-12-04 07:00,null,null,garner,goal,null,null
2011-12-04 07:00,null,null,garner,goal,null,null
2011-12-04 07:00,null,null,garner,goal,null,null
2011-12-04 07:00,null,null,garner,goal,null,null
2011-12-04 07:00,null,null,stayner,goal,null,null
2011-12-04 08:00,null,null,belarus,goal,null,null
2011-12-04 08:00,null,null,belarus,goal,null,null
2011-12-04 08:00,null,null,belarus,goal,null,null
2011-12-04 08:00,null,null,belarus,goal,null,null
2011-12-04 08:00,null,null,belarus,goal,null,null
2011-12-04 08:00,null,null,coatescreek,goal,null,null
2011-12-04 08:00,null,null,coatescreek,goal,null,null
2011-12-04 08:00,null,null,coatescreek,goal,null,null
2011-12-04 08:00,null,null,coatescreek,goal,null,null
2011-12-04 08:00,null,null,coatescreek,goal,null,null
2011-12-04 09:00,null,null,newlowell,goal,null,null
2011-12-04 09:00,null,null,newlowell,goal,null,null
2011-12-04 09:00,null,null,newlowell,goal,null,null
2011-12-04 09:00,null,null,newlowell,goal,null,null
2011-12-04 09:00,null,null,cashtown,goal,null,null
2011-12-04 09:00,null,null,cashtown,goal,null,null
2011-12-04 09:00,null,null,cashtown,goal,null,null
2011-12-04 09:00,null,null,cashtown,goal,null,null
2012-01-15 07:00,null,null,newlowell,goal,null,null
2012-01-15 07:00,null,null,newlowell,goal,null,null
2012-01-15 07:00,null,null,newlowell,goal,null,null
2012-01-15 07:00,null,null,newlowell,goal,null,null
2012-01-15 07:00,null,null,stayner,goal,null,null
2012-01-15 07:00,null,null,stayner,goal,null,null
2012-01-15 07:00,null,null,stayner,goal,null,null
2012-01-15 08:00,null,null,coatescreek,goal,null,null
2012-01-15 08:00,null,null,coatescreek,goal,null,null
2012-01-15 08:00,null,null,cashtown,goal,null,null
2012-01-15 08:00,null,null,cashtown,goal,null,null
2012-01-15 09:00,null,null,belarus,goal,null,null
2012-01-15 09:00,null,null,belarus,goal,null,null
2012-01-15 09:00,null,null,belarus,goal,null,null
2012-01-15 09:00,null,null,belarus,goal,null,null
2012-01-15 09:00,null,null,belarus,goal,null,null
2012-01-15 09:00,null,null,belarus,goal,null,null
2012-01-15 09:00,null,null,garner,goal,null,null
2012-01-15 09:00,null,null,garner,goal,null,null
2012-01-15 09:00,null,null,garner,goal,null,null
2012-01-15 09:00,null,null,garner,goal,null,null
2012-01-22 07:00,null,null,belarus,goal,null,null
2012-01-22 07:00,null,null,belarus,goal,null,null
2012-01-22 07:00,null,null,belarus,goal,null,null
2012-01-22 07:00,null,null,coatescreek,null,null,null
2012-01-22 08:00,null,null,newlowell,goal,null,null
2012-01-22 08:00,null,null,newlowell,goal,null,null
2012-01-22 08:00,null,null,cashtown,goal,null,null
2012-01-22 08:00,null,null,cashtown,goal,null,null
2012-01-22 08:00,null,null,cashtown,goal,null,null
2012-01-22 08:00,null,null,cashtown,goal,null,null
2012-01-22 08:00,null,null,cashtown,goal,null,null
2012-01-22 09:00,null,null,garner,goal,null,null
2012-01-22 09:00,null,null,stayner,goal,null,null
2012-01-22 09:00,null,null,stayner,goal,null,null
2012-01-22 09:00,null,null,stayner,goal,null,null
2012-01-29 07:00,null,null,garner,goal,null,null
2012-01-29 07:00,null,null,garner,goal,null,null
2012-01-29 07:00,null,null,garner,goal,null,null
2012-01-29 07:00,null,null,cashtown,goal,null,null
2012-01-29 07:00,null,null,cashtown,goal,null,null
2012-01-29 08:00,null,null,belarus,goal,null,null
2012-01-29 08:00,null,null,belarus,goal,null,null
2012-01-29 08:00,null,null,belarus,goal,null,null
2012-01-29 08:00,null,null,belarus,goal,null,null
2012-01-29 08:00,null,null,belarus,goal,null,null
2012-01-29 08:00,null,null,stayner,goal,null,null
2012-01-29 08:00,null,null,stayner,goal,null,null
2012-01-29 09:00,null,null,newlowell,goal,null,null
2012-01-29 09:00,null,null,newlowell,goal,null,null
2012-01-29 09:00,null,null,coatescreek,goal,null,null
2012-01-08 07:00,null,null,stayner,goal,null,null
2012-01-08 07:00,null,null,stayner,goal,null,null
2012-01-08 07:00,null,null,stayner,goal,null,null
2012-01-08 07:00,null,null,stayner,goal,null,null
2012-01-08 07:00,null,null,stayner,goal,null,null
2012-01-08 07:00,null,null,cashtown,goal,null,null
2012-01-08 07:00,null,null,cashtown,goal,null,null
2012-01-08 07:00,null,null,cashtown,goal,null,null
2012-01-08 08:00,null,null,belarus,goal,null,null
2012-01-08 08:00,null,null,belarus,goal,null,null
2012-01-08 08:00,null,null,belarus,goal,null,null
2012-01-08 08:00,null,null,belarus,goal,null,null
2012-01-08 08:00,null,null,belarus,goal,null,null
2012-01-08 08:00,null,null,newlowell,goal,null,null
2012-01-08 08:00,null,null,newlowell,goal,null,null
2012-01-08 08:00,null,null,newlowell,goal,null,null
2012-01-08 08:00,null,null,newlowell,goal,null,null
2012-01-08 08:00,null,null,newlowell,goal,null,null
2012-01-08 09:00,null,null,garner,goal,null,null
2012-01-08 09:00,null,null,garner,goal,null,null
2012-01-08 09:00,null,null,garner,goal,null,null
2012-01-08 09:00,null,null,coatescreek,goal,null,null
2012-01-08 09:00,null,null,coatescreek,goal,null,null
2012-01-08 09:00,null,null,coatescreek,goal,null,null
2012-01-08 09:00,null,null,coatescreek,goal,null,null
2012-01-08 09:00,null,null,coatescreek,goal,null,null
2012-01-08 09:00,null,null,coatescreek,goal,null,null
2012-01-08 09:00,null,null,coatescreek,goal,null,null
2012-02-12 07:00,null,null,newlowell,goal,null,null
2012-02-12 07:00,null,null,newlowell,goal,null,null
2012-02-12 07:00,null,null,newlowell,goal,null,null
2012-02-12 07:00,null,null,newlowell,goal,null,null
2012-02-12 07:00,null,null,newlowell,goal,null,null
2012-02-12 07:00,null,null,newlowell,goal,null,null
2012-02-12 07:00,null,null,newlowell,goal,null,null
2012-02-12 07:00,null,null,newlowell,goal,null,null
2012-02-12 07:00,null,null,newlowell,goal,null,null
2012-02-12 07:00,null,null,newlowell,goal,null,null
2012-02-12 07:00,null,null,garner,goal,null,null
2012-02-12 07:00,null,null,garner,goal,null,null
2012-02-12 07:00,null,null,garner,goal,null,null
2012-02-12 07:00,null,null,garner,goal,null,null
2012-02-12 07:00,null,null,garner,goal,null,null
2012-02-12 08:00,null,null,coatescreek,goal,null,null
2012-02-12 08:00,null,null,stayner,goal,null,null
2012-02-12 08:00,null,null,stayner,goal,null,null
2012-02-12 08:00,null,null,stayner,goal,null,null
2012-02-12 08:00,null,null,stayner,goal,null,null
2012-02-12 08:00,null,null,stayner,goal,null,null
2012-02-12 08:00,null,null,stayner,goal,null,null
2012-02-12 09:00,null,null,belarus,goal,null,null
2012-02-12 09:00,null,null,belarus,goal,null,null
2012-02-12 09:00,null,null,belarus,goal,null,null
2012-02-12 09:00,null,null,cashtown,goal,null,null
2012-02-12 09:00,null,null,cashtown,goal,null,null
2012-02-12 09:00,null,null,cashtown,goal,null,null
2012-02-12 09:00,null,null,cashtown,goal,null,null
2012-02-12 09:00,null,null,cashtown,goal,null,null
2012-02-19 07:00,null,null,garner,goal,null,null
2012-02-19 07:00,null,null,garner,goal,null,null
2012-02-19 07:00,null,null,garner,goal,null,null
2012-02-19 07:00,null,null,garner,goal,null,null
2012-02-19 07:00,null,null,belarus,goal,null,null
2012-02-19 07:00,null,null,belarus,goal,null,null
2012-02-19 07:00,null,null,belarus,goal,null,null
2012-02-19 07:00,null,null,belarus,goal,null,null
2012-02-19 07:00,null,null,belarus,goal,null,null
2012-02-19 07:00,null,null,belarus,goal,null,null
2012-02-19 08:00,null,null,stayner,goal,null,null
2012-02-19 08:00,null,null,stayner,goal,null,null
2012-02-19 08:00,null,null,coatescreek,goal,null,null
2012-02-19 08:00,null,null,coatescreek,goal,null,null
2012-02-19 08:00,null,null,coatescreek,goal,null,null
2012-02-19 08:00,null,null,coatescreek,goal,null,null
2012-02-19 09:00,null,null,newlowell,goal,null,null
2012-02-19 09:00,null,null,newlowell,goal,null,null
2012-02-19 09:00,null,null,newlowell,goal,null,null
2012-02-19 09:00,null,null,newlowell,goal,null,null
2012-02-19 09:00,null,null,newlowell,goal,null,null
2012-02-19 09:00,null,null,cashtown,goal,null,null
2012-02-19 09:00,null,null,cashtown,goal,null,null
2012-02-26 07:00,null,null,garner,goal,null,null
2012-02-26 07:00,null,null,garner,goal,null,null
2012-02-26 07:00,null,null,garner,goal,null,null
2012-02-26 07:00,null,null,newlowell,goal,null,null
2012-02-26 07:00,null,null,newlowell,goal,null,null
2012-02-26 07:00,null,null,newlowell,goal,null,null
2012-02-26 07:00,null,null,newlowell,goal,null,null
2012-02-26 08:00,null,null,stayner,goal,null,null
2012-02-26 08:00,null,null,stayner,goal,null,null
2012-02-26 08:00,null,null,stayner,goal,null,null
2012-02-26 08:00,null,null,stayner,goal,null,null
2012-02-26 08:00,null,null,stayner,goal,null,null
2012-02-26 08:00,null,null,stayner,goal,null,null
2012-02-26 08:00,null,null,cashtown,goal,null,null
2012-02-26 08:00,null,null,cashtown,goal,null,null
2012-02-26 08:00,null,null,cashtown,goal,null,null
2012-02-26 08:00,null,null,cashtown,goal,null,null
2012-02-26 08:00,null,null,cashtown,goal,null,null
2012-02-26 09:00,null,null,belarus,goal,null,null
2012-02-26 09:00,null,null,belarus,goal,null,null
2012-02-26 09:00,null,null,belarus,goal,null,null
2012-02-26 09:00,null,null,coatescreek,goal,null,null
2012-02-26 09:00,null,null,coatescreek,goal,null,null
2012-02-26 09:00,null,null,coatescreek,goal,null,null
2012-02-26 09:00,null,null,coatescreek,goal,null,null
2012-02-26 09:00,null,null,coatescreek,goal,null,null
2012-03-11 07:00,null,null,garner,goal,null,null
2012-03-11 07:00,null,null,garner,goal,null,null
2012-03-11 07:00,null,null,cashtown,goal,null,null
2012-03-11 07:00,null,null,cashtown,goal,null,null
2012-03-11 07:00,null,null,cashtown,goal,null,null
2012-03-11 08:00,null,null,stayner,goal,null,null
2012-03-11 08:00,null,null,stayner,goal,null,null
2012-03-11 08:00,null,null,stayner,goal,null,null
2012-03-11 08:00,null,null,belarus,goal,null,null
2012-03-11 08:00,null,null,belarus,goal,null,null
2012-03-11 08:00,null,null,belarus,goal,null,null
2012-03-11 08:00,null,null,belarus,goal,null,null
2012-03-11 08:00,null,null,belarus,goal,null,null
2012-03-11 08:00,null,null,belarus,goal,null,null
2012-03-11 09:00,null,null,newlowell,goal,null,null
2012-03-11 09:00,null,null,newlowell,goal,null,null
2012-03-11 09:00,null,null,newlowell,goal,null,null
2012-03-11 09:00,null,null,newlowell,goal,null,null
2012-03-11 09:00,null,null,newlowell,goal,null,null
2012-03-11 09:00,null,null,coatescreek,goal,null,null
2012-03-11 09:00,null,null,coatescreek,goal,null,null
2012-03-18 07:00,null,null,belarus,goal,null,null
2012-03-18 07:00,null,null,belarus,goal,null,null
2012-03-18 07:00,null,null,belarus,goal,null,null
2012-03-18 07:00,null,null,belarus,goal,null,null
2012-03-18 07:00,null,null,belarus,goal,null,null
2012-03-18 07:00,null,null,newlowell,goal,null,null
2012-03-18 07:00,null,null,newlowell,goal,null,null
2012-03-18 07:00,null,null,newlowell,goal,null,null
2012-03-18 07:00,null,null,newlowell,goal,null,null
2012-03-18 07:00,null,null,newlowell,goal,null,null
2012-03-18 07:00,null,null,newlowell,goal,null,null
2012-03-18 08:00,null,null,stayner,goal,null,null
2012-03-18 08:00,null,null,stayner,goal,null,null
2012-03-18 08:00,null,null,garner,goal,null,null
2012-03-18 08:00,null,null,garner,goal,null,null
2012-03-18 08:00,null,null,garner,goal,null,null
2012-03-18 08:00,null,null,garner,goal,null,null
2012-03-18 08:00,null,null,garner,goal,null,null
2012-03-18 08:00,null,null,garner,goal,null,null
2012-03-18 08:00,null,null,garner,goal,null,null
2012-03-18 09:00,null,null,cashtown,goal,null,null
2012-03-18 09:00,null,null,coatescreek,goal,null,null
2012-03-18 09:00,null,null,coatescreek,goal,null,null
2012-03-25 07:00,null,null,newlowell,goal,null,null
2012-03-25 07:00,null,null,garner,goal,null,null
2012-03-25 07:00,null,null,garner,goal,null,null
2012-03-25 07:00,null,null,garner,goal,null,null
2012-03-25 07:00,null,null,garner,goal,null,null
2012-03-25 07:00,null,null,garner,goal,null,null
2012-03-25 07:00,null,null,garner,goal,null,null
2012-03-25 07:00,null,null,garner,goal,null,null
2012-03-25 08:00,null,null,coatescreek,goal,null,null
2012-03-25 08:00,null,null,coatescreek,goal,null,null
2012-03-25 08:00,null,null,coatescreek,goal,null,null
2012-03-25 08:00,null,null,coatescreek,goal,null,null
2012-03-25 08:00,null,null,coatescreek,goal,null,null
2012-03-25 08:00,null,null,coatescreek,goal,null,null
2012-03-25 08:00,null,null,belarus,goal,null,null
2012-03-25 08:00,null,null,belarus,goal,null,null
2012-03-25 08:00,null,null,belarus,goal,null,null
2012-03-25 08:00,null,null,belarus,goal,null,null
2012-03-25 08:00,null,null,belarus,goal,null,null
2012-03-04 07:00,null,null,garner,goal,null,null
2012-03-04 07:00,null,null,garner,goal,null,null
2012-03-04 07:00,null,null,garner,goal,null,null
2012-03-04 07:00,null,null,garner,goal,null,null
2012-03-04 07:00,null,null,garner,goal,null,null
2012-03-04 07:00,null,null,garner,goal,null,null
2012-03-04 07:00,null,null,garner,goal,null,null
2012-03-04 07:00,null,null,garner,goal,null,null
2012-03-04 07:00,null,null,garner,goal,null,null
2012-03-04 07:00,null,null,garner,goal,null,null
2012-03-04 07:00,null,null,garner,goal,null,null
2012-03-04 07:00,null,null,garner,goal,null,null
2012-03-04 07:00,null,null,coatescreek,goal,null,null
2012-03-04 07:00,null,null,coatescreek,goal,null,null
2012-03-04 08:00,null,null,stayner,goal,null,null
2012-03-04 08:00,null,null,stayner,goal,null,null
2012-03-04 08:00,null,null,stayner,goal,null,null
2012-03-04 08:00,null,null,stayner,goal,null,null
2012-03-04 08:00,null,null,stayner,goal,null,null
2012-03-04 08:00,null,null,stayner,goal,null,null
2012-03-04 08:00,null,null,newlowell,goal,null,null
2012-03-04 08:00,null,null,newlowell,goal,null,null
2012-03-04 08:00,null,null,newlowell,goal,null,null
2012-03-04 08:00,null,null,newlowell,goal,null,null
2012-03-04 09:00,null,null,belarus,goal,null,null
2012-03-04 09:00,null,null,belarus,goal,null,null
2012-03-04 09:00,null,null,belarus,goal,null,null
2012-03-04 09:00,null,null,belarus,goal,null,null
2012-03-04 09:00,null,null,cashtown,goal,null,null
2012-03-04 09:00,null,null,cashtown,goal,null,null
2012-03-04 09:00,null,null,cashtown,goal,null,null
2012-03-04 09:00,null,null,cashtown,goal,null,null
2012-04-01 07:00,null,null,garner,goal,null,null
2012-04-01 07:00,null,null,garner,goal,null,null
2012-04-01 07:00,null,null,garner,goal,null,null
2012-04-01 07:00,null,null,garner,goal,null,null
2012-04-01 07:00,null,null,garner,goal,null,null
2012-04-01 07:00,null,null,coatescreek,goal,null,null
2012-01-13 07:00,null,null,garner,goal,null,null
2012-01-13 07:00,null,null,garner,goal,null,null
2012-01-13 07:00,null,null,garner,goal,null,null
2012-01-13 07:00,null,null,garner,goal,null,null
2012-01-13 07:00,null,null,garner,goal,null,null
2012-01-13 07:00,null,null,newlowell,goal,null,null
2012-01-13 07:00,null,null,newlowell,goal,null,null
2012-01-13 07:00,null,null,newlowell,goal,null,null
2012-01-13 07:00,null,null,newlowell,goal,null,null
2012-01-13 07:00,null,null,newlowell,goal,null,null
2012-01-13 08:00,null,null,belarus,goal,null,null
2012-01-13 08:00,null,null,belarus,goal,null,null
2012-01-13 08:00,null,null,cashtown,goal,null,null
2012-01-13 08:00,null,null,cashtown,goal,null,null
2012-01-13 08:00,null,null,cashtown,goal,null,null
2012-01-13 08:00,null,null,cashtown,goal,null,null
2012-01-13 08:00,null,null,cashtown,goal,null,null
2012-01-13 09:00,null,null,coatescreek,goal,null,null
2012-01-13 09:00,null,null,stayner,goal,null,null
2012-01-20 07:00,null,null,coatescreek,goal,null,null
2012-01-20 07:00,null,null,coatescreek,goal,null,null
2012-01-20 07:00,null,null,cashtown,goal,null,null
2012-01-20 07:00,null,null,cashtown,goal,null,null
2012-01-20 08:00,null,null,garner,goal,null,null
2012-01-20 08:00,null,null,garner,goal,null,null
2012-01-20 08:00,null,null,garner,goal,null,null
2012-01-20 08:00,null,null,stayner,goal,null,null
2012-01-20 08:00,null,null,stayner,goal,null,null
2012-01-20 08:00,null,null,stayner,goal,null,null
2012-01-20 08:00,null,null,stayner,goal,null,null
2012-01-20 08:00,null,null,stayner,goal,null,null
2012-01-20 08:00,null,null,stayner,goal,null,null
2012-01-20 08:00,null,null,stayner,goal,null,null
2012-01-20 08:00,null,null,stayner,goal,null,null
2012-01-20 08:00,null,null,stayner,goal,null,null
2012-01-20 08:00,null,null,stayner,goal,null,null
2012-01-20 08:00,null,null,stayner,goal,null,null
2012-01-20 08:00,null,null,stayner,goal,null,null
2012-01-20 08:00,null,null,stayner,goal,null,null
2012-01-20 09:00,null,null,belarus,goal,null,null
2012-01-20 09:00,null,null,belarus,goal,null,null
2012-01-20 09:00,null,null,belarus,goal,null,null
2012-01-20 09:00,null,null,belarus,goal,null,null
2012-01-20 09:00,null,null,belarus,goal,null,null
2012-01-20 09:00,null,null,belarus,goal,null,null
2012-01-20 09:00,null,null,newlowell,goal,null,null
2012-01-20 09:00,null,null,newlowell,goal,null,null
2012-01-20 09:00,null,null,newlowell,goal,null,null
2012-01-27 07:00,null,null,belarus,goal,null,null
2012-01-27 07:00,null,null,belarus,goal,null,null
2012-01-27 07:00,null,null,coatescreek,goal,null,null
2012-01-27 07:00,null,null,coatescreek,goal,null,null
2012-01-27 07:00,null,null,coatescreek,goal,null,null
2012-01-27 07:00,null,null,coatescreek,goal,null,null
2012-01-27 07:00,null,null,coatescreek,goal,null,null
2012-01-27 08:00,null,null,newlowell,goal,null,null
2012-01-27 08:00,null,null,newlowell,goal,null,null
2012-01-27 08:00,null,null,stayner,goal,null,null
2012-01-27 08:00,null,null,stayner,goal,null,null
2012-01-27 08:00,null,null,stayner,goal,null,null
2012-01-27 09:00,null,null,garner,goal,null,null
2012-01-27 09:00,null,null,garner,goal,null,null
2012-01-27 09:00,null,null,garner,goal,null,null
2012-01-27 09:00,null,null,garner,goal,null,null
2012-01-27 09:00,null,null,cashtown,goal,null,null
2012-01-27 09:00,null,null,cashtown,goal,null,null
2012-01-06 07:00,null,null,belarus,goal,null,null
2012-01-06 07:00,null,null,belarus,goal,null,null
2012-01-06 07:00,null,null,stayner,goal,null,null
2012-01-06 07:00,null,null,stayner,goal,null,null
2012-01-06 07:00,null,null,stayner,goal,null,null
2012-01-06 07:00,null,null,stayner,goal,null,null
2012-01-06 07:00,null,null,stayner,goal,null,null
2012-01-06 07:00,null,null,stayner,goal,null,null
2012-01-06 07:00,null,null,stayner,goal,null,null
2012-01-06 07:00,null,null,stayner,goal,null,null
2012-01-06 07:00,null,null,stayner,goal,null,null
2012-01-06 08:00,null,null,newlowell,goal,null,null
2012-01-06 08:00,null,null,newlowell,goal,null,null
2012-01-06 08:00,null,null,newlowell,goal,null,null
2012-01-06 08:00,null,null,newlowell,goal,null,null
2012-01-06 08:00,null,null,cashtown,goal,null,null
2012-01-06 08:00,null,null,cashtown,goal,null,null
2012-01-06 08:00,null,null,cashtown,goal,null,null
2012-01-06 08:00,null,null,cashtown,goal,null,null
2012-01-06 08:00,null,null,cashtown,goal,null,null
2012-01-06 08:00,null,null,cashtown,goal,null,null
2012-01-06 09:00,null,null,garner,goal,null,null
2012-01-06 09:00,null,null,garner,goal,null,null
2012-01-06 09:00,null,null,garner,goal,null,null
2012-01-06 09:00,null,null,coatescreek,goal,null,null
2012-01-06 09:00,null,null,coatescreek,goal,null,null
2012-01-06 09:00,null,null,coatescreek,goal,null,null
2012-10-14 07:00,null,null,garner,goal,null,null
2012-10-14 07:00,null,null,garner,goal,null,null
2012-10-14 07:00,null,null,garner,goal,null,null
2012-10-14 07:00,null,null,garner,goal,null,null
2012-10-14 07:00,null,null,belarus,goal,null,null
2012-10-14 07:00,null,null,belarus,goal,null,null
2012-10-14 07:00,null,null,belarus,goal,null,null
2012-10-14 07:00,null,null,belarus,goal,null,null
2012-10-14 07:00,null,null,belarus,goal,null,null
2012-10-14 07:00,null,null,belarus,goal,null,null
2012-10-14 07:00,null,null,belarus,goal,null,null
2012-10-14 08:00,null,null,coatescreek,goal,null,null
2012-10-14 08:00,null,null,coatescreek,goal,null,null
2012-10-14 08:00,null,null,coatescreek,goal,null,null
2012-10-14 08:00,null,null,newlowell,goal,null,null
2012-10-14 08:00,null,null,newlowell,goal,null,null
2012-10-14 09:00,null,null,stayner,goal,null,null
2012-10-14 09:00,null,null,stayner,goal,null,null
2012-10-14 09:00,null,null,stayner,goal,null,null
2012-10-14 09:00,null,null,stayner,goal,null,null
2012-10-14 09:00,null,null,stayner,goal,null,null
2012-10-14 09:00,null,null,stayner,goal,null,null
2012-10-14 09:00,null,null,cashtown,goal,null,null
2012-10-14 09:00,null,null,cashtown,goal,null,null
2012-10-14 09:00,null,null,cashtown,goal,null,null
2012-10-14 09:00,null,null,cashtown,goal,null,null
2012-10-21 07:00,null,null,newlowell,goal,null,null
2012-10-21 07:00,null,null,newlowell,goal,null,null
2012-10-21 07:00,null,null,newlowell,goal,null,null
2012-10-21 07:00,null,null,newlowell,goal,null,null
2012-10-21 07:00,null,null,newlowell,goal,null,null
2012-10-21 07:00,null,null,newlowell,goal,null,null
2012-10-21 07:00,null,null,newlowell,goal,null,null
2012-10-21 07:00,null,null,cashtown,goal,null,null
2012-10-21 07:00,null,null,cashtown,goal,null,null
2012-10-21 07:00,null,null,cashtown,goal,null,null
2012-10-21 08:00,null,null,garner,goal,null,null
2012-10-21 08:00,null,null,garner,goal,null,null
2012-10-21 08:00,null,null,garner,goal,null,null
2012-10-21 08:00,null,null,garner,goal,null,null
2012-10-21 08:00,null,null,garner,goal,null,null
2012-10-21 08:00,null,null,garner,goal,null,null
2012-10-21 08:00,null,null,coatescreek,goal,null,null
2012-10-21 08:00,null,null,coatescreek,goal,null,null
2012-10-21 08:00,null,null,coatescreek,goal,null,null
2012-10-21 08:00,null,null,coatescreek,goal,null,null
2012-10-21 09:00,null,null,belarus,goal,null,null
2012-10-21 09:00,null,null,belarus,goal,null,null
2012-10-21 09:00,null,null,belarus,goal,null,null
2012-10-21 09:00,null,null,stayner,goal,null,null
2012-10-21 09:00,null,null,stayner,goal,null,null
2012-10-21 09:00,null,null,stayner,goal,null,null
2012-10-21 09:00,null,null,stayner,goal,null,null
2012-10-21 09:00,null,null,stayner,goal,null,null
2012-10-28 07:00,null,null,belarus,goal,null,null
2012-10-28 07:00,null,null,belarus,goal,null,null
2012-10-28 07:00,null,null,cashtown,goal,null,null
2012-10-28 07:00,null,null,cashtown,goal,null,null
2012-10-28 07:00,null,null,cashtown,goal,null,null
