period,time,team,type,player,assist,date
null,null,belarus,goal,null,null,10-Feb-2012 08:00:00
null,null,newlowell,goal,null,null,10-Feb-2012 09:00:00
null,null,newlowell,goal,null,null,10-Feb-2012 09:00:00
null,null,newlowell,goal,null,null,10-Feb-2012 09:00:00
null,null,garner,goal,null,null,10-Feb-2012 09:00:00
null,null,garner,goal,null,null,10-Feb-2012 09:00:00
null,null,garner,goal,null,null,10-Feb-2012 09:00:00
null,null,cashtown,goal,null,null,17-Feb-2012 07:00:00
null,null,cashtown,goal,null,null,17-Feb-2012 07:00:00
null,null,cashtown,goal,null,null,17-Feb-2012 07:00:00
null,null,cashtown,goal,null,null,17-Feb-2012 07:00:00
null,null,belarus,goal,null,null,17-Feb-2012 07:00:00
null,null,belarus,goal,null,null,17-Feb-2012 07:00:00
null,null,belarus,goal,null,null,17-Feb-2012 07:00:00
null,null,stayner,goal,null,null,17-Feb-2012 08:00:00
null,null,stayner,goal,null,null,17-Feb-2012 08:00:00
null,null,garner,goal,null,null,17-Feb-2012 08:00:00
null,null,coatescreek,goal,null,null,17-Feb-2012 09:00:00
null,null,coatescreek,goal,null,null,17-Feb-2012 09:00:00
null,null,newlowell,goal,null,null,17-Feb-2012 09:00:00
null,null,newlowell,goal,null,null,17-Feb-2012 09:00:00
null,null,newlowell,goal,null,null,17-Feb-2012 09:00:00
null,null,newlowell,goal,null,null,17-Feb-2012 09:00:00
null,null,coatescreek,goal,null,null,24-Feb-2012 07:00:00
null,null,coatescreek,goal,null,null,24-Feb-2012 07:00:00
null,null,belarus,goal,null,null,24-Feb-2012 07:00:00
null,null,belarus,goal,null,null,24-Feb-2012 07:00:00
null,null,belarus,goal,null,null,24-Feb-2012 07:00:00
null,null,belarus,goal,null,null,24-Feb-2012 07:00:00
null,null,belarus,goal,null,null,24-Feb-2012 07:00:00
null,null,stayner,goal,null,null,24-Feb-2012 08:00:00
null,null,stayner,goal,null,null,24-Feb-2012 08:00:00
null,null,stayner,goal,null,null,24-Feb-2012 08:00:00
null,null,newlowell,goal,null,null,24-Feb-2012 08:00:00
null,null,newlowell,goal,null,null,24-Feb-2012 08:00:00
null,null,newlowell,goal,null,null,24-Feb-2012 08:00:00
null,null,newlowell,goal,null,null,24-Feb-2012 08:00:00
null,null,newlowell,goal,null,null,24-Feb-2012 08:00:00
null,null,newlowell,goal,null,null,24-Feb-2012 08:00:00
null,null,cashtown,goal,null,null,24-Feb-2012 09:00:00
null,null,cashtown,goal,null,null,24-Feb-2012 09:00:00
null,null,cashtown,goal,null,null,24-Feb-2012 09:00:00
null,null,cashtown,goal,null,null,24-Feb-2012 09:00:00
null,null,cashtown,goal,null,null,24-Feb-2012 09:00:00
null,null,cashtown,goal,null,null,24-Feb-2012 09:00:00
null,null,cashtown,goal,null,null,24-Feb-2012 09:00:00
null,null,cashtown,goal,null,null,24-Feb-2012 09:00:00
null,null,cashtown,goal,null,null,24-Feb-2012 09:00:00
null,null,cashtown,goal,null,null,24-Feb-2012 09:00:00
null,null,cashtown,goal,null,null,24-Feb-2012 09:00:00
null,null,garner,goal,null,null,24-Feb-2012 09:00:00
null,null,garner,goal,null,null,24-Feb-2012 09:00:00
null,null,garner,goal,null,null,24-Feb-2012 09:00:00
null,null,garner,goal,null,null,24-Feb-2012 09:00:00
null,null,garner,goal,null,null,10-Mar-2012 07:00:00
null,null,belarus,goal,null,null,10-Mar-2012 07:00:00
null,null,belarus,goal,null,null,10-Mar-2012 07:00:00
null,null,belarus,goal,null,null,10-Mar-2012 07:00:00
null,null,stayner,goal,null,null,10-Mar-2012 08:00:00
null,null,coatescreek,goal,null,null,10-Mar-2012 08:00:00
null,null,coatescreek,goal,null,null,10-Mar-2012 08:00:00
null,null,cashtown,goal,null,null,10-Mar-2012 09:00:00
null,null,cashtown,goal,null,null,10-Mar-2012 09:00:00
null,null,cashtown,goal,null,null,10-Mar-2012 09:00:00
null,null,cashtown,goal,null,null,10-Mar-2012 09:00:00
null,null,cashtown,goal,null,null,10-Mar-2012 09:00:00
null,null,newlowell,goal,null,null,10-Mar-2012 09:00:00
null,null,newlowell,goal,null,null,10-Mar-2012 09:00:00
null,null,newlowell,goal,null,null,10-Mar-2012 09:00:00
null,null,newlowell,goal,null,null,10-Mar-2012 09:00:00
null,null,newlowell,goal,null,null,10-Mar-2012 09:00:00
null,null,belarus,goal,null,null,17-Mar-2012 07:00:00
null,null,belarus,goal,null,null,17-Mar-2012 07:00:00
null,null,belarus,goal,null,null,17-Mar-2012 07:00:00
null,null,belarus,goal,null,null,17-Mar-2012 07:00:00
null,null,belarus,goal,null,null,17-Mar-2012 07:00:00
null,null,belarus,goal,null,null,17-Mar-2012 07:00:00
null,null,belarus,goal,null,null,17-Mar-2012 07:00:00
null,null,belarus,goal,null,null,17-Mar-2012 07:00:00
null,null,newlowell,goal,null,null,17-Mar-2012 07:00:00
null,null,newlowell,goal,null,null,17-Mar-2012 07:00:00
null,null,newlowell,goal,null,null,17-Mar-2012 07:00:00
null,null,newlowell,goal,null,null,17-Mar-2012 07:00:00
null,null,stayner,goal,null,null,17-Mar-2012 08:00:00
null,null,stayner,goal,null,null,17-Mar-2012 08:00:00
null,null,stayner,goal,null,null,17-Mar-2012 08:00:00
null,null,cashtown,goal,null,null,17-Mar-2012 08:00:00
null,null,cashtown,goal,null,null,17-Mar-2012 08:00:00
null,null,cashtown,goal,null,null,17-Mar-2012 08:00:00
null,null,cashtown,goal,null,null,17-Mar-2012 08:00:00
null,null,cashtown,goal,null,null,17-Mar-2012 08:00:00
null,null,cashtown,goal,null,null,17-Mar-2012 08:00:00
null,null,cashtown,goal,null,null,17-Mar-2012 08:00:00
null,null,belarus,goal,null,null,24-Mar-2012 07:00:00
null,null,belarus,goal,null,null,24-Mar-2012 07:00:00
null,null,belarus,goal,null,null,24-Mar-2012 07:00:00
null,null,belarus,goal,null,null,24-Mar-2012 07:00:00
null,null,belarus,goal,null,null,24-Mar-2012 07:00:00
null,null,belarus,goal,null,null,24-Mar-2012 07:00:00
null,null,belarus,goal,null,null,24-Mar-2012 07:00:00
null,null,belarus,goal,null,null,24-Mar-2012 07:00:00
null,null,belarus,goal,null,null,24-Mar-2012 07:00:00
null,null,cashtown,goal,null,null,24-Mar-2012 07:00:00
null,null,cashtown,goal,null,null,24-Mar-2012 07:00:00
null,null,cashtown,goal,null,null,24-Mar-2012 07:00:00
null,null,cashtown,goal,null,null,24-Mar-2012 07:00:00
null,null,cashtown,goal,null,null,24-Mar-2012 07:00:00
null,null,cashtown,goal,null,null,24-Mar-2012 07:00:00
null,null,newlowell,goal,null,null,03-Mar-2012 07:00:00
null,null,newlowell,goal,null,null,03-Mar-2012 07:00:00
null,null,newlowell,goal,null,null,03-Mar-2012 07:00:00
null,null,belarus,goal,null,null,03-Mar-2012 07:00:00
null,null,belarus,goal,null,null,03-Mar-2012 07:00:00
null,null,belarus,goal,null,null,03-Mar-2012 07:00:00
null,null,stayner,goal,null,null,03-Mar-2012 08:00:00
null,null,stayner,goal,null,null,03-Mar-2012 08:00:00
null,null,stayner,goal,null,null,03-Mar-2012 08:00:00
null,null,stayner,goal,null,null,03-Mar-2012 08:00:00
null,null,stayner,goal,null,null,03-Mar-2012 08:00:00
null,null,stayner,goal,null,null,03-Mar-2012 08:00:00
null,null,cashtown,goal,null,null,03-Mar-2012 08:00:00
null,null,cashtown,goal,null,null,03-Mar-2012 08:00:00
null,null,cashtown,goal,null,null,03-Mar-2012 08:00:00
null,null,cashtown,goal,null,null,03-Mar-2012 08:00:00
null,null,cashtown,goal,null,null,03-Mar-2012 08:00:00
null,null,coatescreek,goal,null,null,03-Mar-2012 09:00:00
null,null,coatescreek,goal,null,null,03-Mar-2012 09:00:00
null,null,garner,goal,null,null,03-Mar-2012 09:00:00
null,null,garner,goal,null,null,03-Mar-2012 09:00:00
null,null,garner,goal,null,null,03-Mar-2012 09:00:00
null,null,garner,goal,null,null,03-Mar-2012 09:00:00
null,null,garner,goal,null,null,03-Mar-2012 09:00:00
null,null,belarus,goal,null,null,19-Oct-2014 07:00:00
null,null,belarus,goal,null,null,19-Oct-2014 07:00:00
null,null,belarus,goal,null,null,19-Oct-2014 07:00:00
null,null,newlowell,goal,null,null,19-Oct-2014 07:00:00
null,null,newlowell,goal,null,null,19-Oct-2014 07:00:00
null,null,newlowell,goal,null,null,19-Oct-2014 07:00:00
null,null,garner,goal,null,null,19-Oct-2014 08:00:00
null,null,garner,goal,null,null,19-Oct-2014 08:00:00
null,null,coatescreek,goal,null,null,19-Oct-2014 08:00:00
null,null,coatescreek,goal,null,null,19-Oct-2014 08:00:00
null,null,coatescreek,goal,null,null,19-Oct-2014 08:00:00
null,null,coatescreek,goal,null,null,19-Oct-2014 08:00:00
null,null,coatescreek,goal,null,null,19-Oct-2014 08:00:00
null,null,coatescreek,goal,null,null,19-Oct-2014 08:00:00
null,null,coatescreek,goal,null,null,19-Oct-2014 08:00:00
null,null,coatescreek,goal,null,null,19-Oct-2014 08:00:00
null,null,stayner,goal,null,null,19-Oct-2014 09:00:00
null,null,stayner,goal,null,null,19-Oct-2014 09:00:00
null,null,stayner,goal,null,null,19-Oct-2014 09:00:00
null,null,stayner,goal,null,null,19-Oct-2014 09:00:00
null,null,cashtown,goal,null,null,19-Oct-2014 09:00:00
null,null,cashtown,goal,null,null,19-Oct-2014 09:00:00
null,null,cashtown,goal,null,null,19-Oct-2014 09:00:00
null,null,cashtown,goal,null,null,19-Oct-2014 09:00:00
null,null,coatescreek,goal,null,null,26-Oct-2014 07:00:00
null,null,coatescreek,goal,null,null,26-Oct-2014 07:00:00
null,null,coatescreek,goal,null,null,26-Oct-2014 07:00:00
null,null,coatescreek,goal,null,null,26-Oct-2014 07:00:00
null,null,coatescreek,goal,null,null,26-Oct-2014 07:00:00
null,null,coatescreek,goal,null,null,26-Oct-2014 07:00:00
null,null,coatescreek,goal,null,null,26-Oct-2014 07:00:00
null,null,coatescreek,goal,null,null,26-Oct-2014 07:00:00
null,null,cashtown,goal,null,null,26-Oct-2014 07:00:00
null,null,cashtown,goal,null,null,26-Oct-2014 07:00:00
null,null,cashtown,goal,null,null,26-Oct-2014 07:00:00
null,null,cashtown,goal,null,null,26-Oct-2014 07:00:00
null,null,belarus,goal,null,null,26-Oct-2014 08:00:00
null,null,belarus,goal,null,null,26-Oct-2014 08:00:00
null,null,belarus,goal,null,null,26-Oct-2014 08:00:00
null,null,belarus,goal,null,null,26-Oct-2014 08:00:00
null,null,belarus,goal,null,null,26-Oct-2014 08:00:00
null,null,garner,goal,null,null,26-Oct-2014 08:00:00
null,null,garner,goal,null,null,26-Oct-2014 08:00:00
null,null,garner,goal,null,null,26-Oct-2014 08:00:00
null,null,garner,goal,null,null,26-Oct-2014 08:00:00
null,null,garner,goal,null,null,26-Oct-2014 08:00:00
null,null,garner,goal,null,null,26-Oct-2014 08:00:00
null,null,newlowell,goal,null,null,26-Oct-2014 09:00:00
null,null,newlowell,goal,null,null,26-Oct-2014 09:00:00
null,null,newlowell,goal,null,null,26-Oct-2014 09:00:00
null,null,newlowell,goal,null,null,26-Oct-2014 09:00:00
null,null,newlowell,goal,null,null,26-Oct-2014 09:00:00
null,null,newlowell,goal,null,null,26-Oct-2014 09:00:00
null,null,stayner,goal,null,null,26-Oct-2014 09:00:00
null,null,stayner,goal,null,null,26-Oct-2014 09:00:00
null,null,coatescreek,goal,null,null,16-Nov-2014 07:00:00
null,null,coatescreek,goal,null,null,16-Nov-2014 07:00:00
null,null,coatescreek,goal,null,null,16-Nov-2014 07:00:00
null,null,stayner,goal,null,null,16-Nov-2014 07:00:00
null,null,stayner,goal,null,null,16-Nov-2014 07:00:00
null,null,stayner,goal,null,null,16-Nov-2014 07:00:00
null,null,stayner,goal,null,null,16-Nov-2014 07:00:00
null,null,belarus,goal,null,null,16-Nov-2014 08:00:00
null,null,belarus,goal,null,null,16-Nov-2014 08:00:00
null,null,belarus,goal,null,null,16-Nov-2014 08:00:00
null,null,belarus,goal,null,null,16-Nov-2014 08:00:00
null,null,belarus,goal,null,null,16-Nov-2014 08:00:00
null,null,belarus,goal,null,null,16-Nov-2014 08:00:00
null,null,cashtown,goal,null,null,16-Nov-2014 08:00:00
null,null,cashtown,goal,null,null,16-Nov-2014 08:00:00
null,null,newlowell,goal,null,null,16-Nov-2014 09:00:00
null,null,newlowell,goal,null,null,16-Nov-2014 09:00:00
null,null,newlowell,goal,null,null,16-Nov-2014 09:00:00
null,null,newlowell,goal,null,null,16-Nov-2014 09:00:00
null,null,newlowell,goal,null,null,16-Nov-2014 09:00:00
null,null,newlowell,goal,null,null,16-Nov-2014 09:00:00
null,null,garner,goal,null,null,16-Nov-2014 09:00:00
null,null,newlowell,goal,null,null,02-Nov-2014 07:00:00
null,null,newlowell,goal,null,null,02-Nov-2014 07:00:00
null,null,cashtown,goal,null,null,02-Nov-2014 07:00:00
null,null,cashtown,goal,null,null,02-Nov-2014 07:00:00
null,null,garner,goal,null,null,02-Nov-2014 08:00:00
null,null,garner,goal,null,null,02-Nov-2014 08:00:00
null,null,garner,goal,null,null,02-Nov-2014 08:00:00
null,null,stayner,goal,null,null,02-Nov-2014 08:00:00
null,null,stayner,goal,null,null,02-Nov-2014 08:00:00
null,null,belarus,goal,null,null,02-Nov-2014 09:00:00
null,null,belarus,goal,null,null,02-Nov-2014 09:00:00
null,null,belarus,goal,null,null,02-Nov-2014 09:00:00
null,null,belarus,goal,null,null,02-Nov-2014 09:00:00
null,null,coatescreek,goal,null,null,02-Nov-2014 09:00:00
null,null,coatescreek,goal,null,null,02-Nov-2014 09:00:00
null,null,coatescreek,goal,null,null,02-Nov-2014 09:00:00
null,null,coatescreek,goal,null,null,02-Nov-2014 09:00:00
null,null,coatescreek,goal,null,null,02-Nov-2014 09:00:00
null,null,belarus,goal,null,null,30-Nov-2014 07:00:00
null,null,belarus,goal,null,null,30-Nov-2014 07:00:00
null,null,belarus,goal,null,null,30-Nov-2014 07:00:00
null,null,belarus,goal,null,null,30-Nov-2014 07:00:00
null,null,belarus,goal,null,null,30-Nov-2014 07:00:00
null,null,belarus,goal,null,null,30-Nov-2014 07:00:00
null,null,belarus,goal,null,null,30-Nov-2014 07:00:00
null,null,belarus,goal,null,null,30-Nov-2014 07:00:00
null,null,belarus,goal,null,null,30-Nov-2014 07:00:00
null,null,belarus,goal,null,null,30-Nov-2014 07:00:00
null,null,garner,goal,null,null,30-Nov-2014 07:00:00
null,null,garner,goal,null,null,30-Nov-2014 07:00:00
null,null,garner,goal,null,null,30-Nov-2014 07:00:00
null,null,newlowell,goal,null,null,30-Nov-2014 08:00:00
null,null,newlowell,goal,null,null,30-Nov-2014 08:00:00
null,null,newlowell,goal,null,null,30-Nov-2014 08:00:00
null,null,stayner,goal,null,null,30-Nov-2014 08:00:00
null,null,stayner,goal,null,null,30-Nov-2014 08:00:00
null,null,stayner,goal,null,null,30-Nov-2014 08:00:00
null,null,stayner,goal,null,null,30-Nov-2014 08:00:00
null,null,coatescreek,goal,null,null,30-Nov-2014 09:00:00
null,null,coatescreek,goal,null,null,30-Nov-2014 09:00:00
null,null,coatescreek,goal,null,null,30-Nov-2014 09:00:00
null,null,coatescreek,goal,null,null,30-Nov-2014 09:00:00
null,null,cashtown,goal,null,null,30-Nov-2014 09:00:00
null,null,cashtown,goal,null,null,30-Nov-2014 09:00:00
null,null,cashtown,goal,null,null,30-Nov-2014 09:00:00
null,null,cashtown,goal,null,null,30-Nov-2014 09:00:00
null,null,cashtown,goal,null,null,30-Nov-2014 09:00:00
null,null,belarus,goal,null,null,09-Nov-2014 07:00:00
null,null,belarus,goal,null,null,09-Nov-2014 07:00:00
null,null,stayner,goal,null,null,09-Nov-2014 07:00:00
null,null,stayner,goal,null,null,09-Nov-2014 07:00:00
null,null,newlowell,goal,null,null,09-Nov-2014 08:00:00
null,null,newlowell,goal,null,null,09-Nov-2014 08:00:00
null,null,newlowell,goal,null,null,09-Nov-2014 08:00:00
null,null,newlowell,goal,null,null,09-Nov-2014 08:00:00
null,null,coatescreek,goal,null,null,09-Nov-2014 08:00:00
null,null,coatescreek,goal,null,null,09-Nov-2014 08:00:00
null,null,coatescreek,goal,null,null,09-Nov-2014 08:00:00
null,null,garner,goal,null,null,09-Nov-2014 09:00:00
null,null,garner,goal,null,null,09-Nov-2014 09:00:00
null,null,garner,goal,null,null,09-Nov-2014 09:00:00
null,null,garner,goal,null,null,09-Nov-2014 09:00:00
null,null,garner,goal,null,null,09-Nov-2014 09:00:00
null,null,garner,goal,null,null,09-Nov-2014 09:00:00
null,null,cashtown,goal,null,null,09-Nov-2014 09:00:00
null,null,cashtown,goal,null,null,09-Nov-2014 09:00:00
null,null,cashtown,goal,null,null,09-Nov-2014 09:00:00
null,null,cashtown,goal,null,null,09-Nov-2014 09:00:00
null,null,cashtown,goal,null,null,09-Nov-2014 09:00:00
null,null,cashtown,goal,null,null,09-Nov-2014 09:00:00
null,null,newlowell,goal,null,null,14-Dec-2014 07:00:00
null,null,newlowell,goal,null,null,14-Dec-2014 07:00:00
null,null,newlowell,goal,null,null,14-Dec-2014 07:00:00
null,null,newlowell,goal,null,null,14-Dec-2014 07:00:00
null,null,coatescreek,goal,null,null,14-Dec-2014 07:00:00
null,null,coatescreek,goal,null,null,14-Dec-2014 07:00:00
null,null,coatescreek,goal,null,null,14-Dec-2014 07:00:00
null,null,coatescreek,goal,null,null,14-Dec-2014 07:00:00
null,null,garner,goal,null,null,14-Dec-2014 08:00:00
null,null,garner,goal,null,null,14-Dec-2014 08:00:00
null,null,garner,goal,null,null,14-Dec-2014 08:00:00
null,null,garner,goal,null,null,14-Dec-2014 08:00:00
null,null,cashtown,goal,null,null,14-Dec-2014 08:00:00
null,null,cashtown,goal,null,null,14-Dec-2014 08:00:00
null,null,cashtown,goal,null,null,14-Dec-2014 08:00:00
null,null,cashtown,goal,null,null,14-Dec-2014 08:00:00
null,null,cashtown,goal,null,null,14-Dec-2014 08:00:00
null,null,cashtown,goal,null,null,14-Dec-2014 08:00:00
null,null,cashtown,goal,null,null,14-Dec-2014 08:00:00
null,null,belarus,goal,null,null,14-Dec-2014 09:00:00
null,null,belarus,goal,null,null,14-Dec-2014 09:00:00
null,null,stayner,goal,null,null,14-Dec-2014 09:00:00
null,null,stayner,goal,null,null,14-Dec-2014 09:00:00
null,null,stayner,goal,null,null,14-Dec-2014 09:00:00
null,null,stayner,goal,null,null,14-Dec-2014 09:00:00
null,null,stayner,goal,null,null,14-Dec-2014 09:00:00
null,null,belarus,goal,null,null,21-Dec-2014 07:00:00
null,null,belarus,goal,null,null,21-Dec-2014 07:00:00
null,null,cashtown,goal,null,null,21-Dec-2014 07:00:00
null,null,cashtown,goal,null,null,21-Dec-2014 07:00:00
null,null,newlowell,goal,null,null,21-Dec-2014 08:00:00
null,null,garner,goal,null,null,21-Dec-2014 08:00:00
null,null,garner,goal,null,null,21-Dec-2014 08:00:00
null,null,garner,goal,null,null,21-Dec-2014 08:00:00
null,null,garner,goal,null,null,21-Dec-2014 08:00:00
null,null,coatescreek,goal,null,null,21-Dec-2014 09:00:00
null,null,coatescreek,goal,null,null,21-Dec-2014 09:00:00
null,null,coatescreek,goal,null,null,21-Dec-2014 09:00:00
null,null,stayner,null,null,null,21-Dec-2014 09:00:00
null,null,stayner,goal,null,null,28-Dec-2014 07:00:00
null,null,stayner,goal,null,null,28-Dec-2014 07:00:00
null,null,stayner,goal,null,null,28-Dec-2014 07:00:00
null,null,cashtown,goal,null,null,28-Dec-2014 07:00:00
null,null,cashtown,goal,null,null,28-Dec-2014 07:00:00
null,null,belarus,goal,null,null,28-Dec-2014 08:00:00
null,null,belarus,goal,null,null,28-Dec-2014 08:00:00
null,null,belarus,goal,null,null,28-Dec-2014 08:00:00
null,null,belarus,goal,null,null,28-Dec-2014 08:00:00
null,null,belarus,goal,null,null,28-Dec-2014 08:00:00
null,null,newlowell,goal,null,null,28-Dec-2014 08:00:00
null,null,newlowell,goal,null,null,28-Dec-2014 08:00:00
null,null,newlowell,goal,null,null,28-Dec-2014 08:00:00
null,null,garner,goal,null,null,28-Dec-2014 09:00:00
null,null,garner,goal,null,null,28-Dec-2014 09:00:00
null,null,garner,goal,null,null,28-Dec-2014 09:00:00
null,null,coatescreek,goal,null,null,28-Dec-2014 09:00:00
null,null,coatescreek,goal,null,null,28-Dec-2014 09:00:00
null,null,coatescreek,goal,null,null,28-Dec-2014 09:00:00
null,null,garner,goal,null,null,07-Dec-2014 07:00:00
null,null,garner,goal,null,null,07-Dec-2014 07:00:00
null,null,garner,goal,null,null,07-Dec-2014 07:00:00
null,null,garner,goal,null,null,07-Dec-2014 07:00:00
null,null,garner,goal,null,null,07-Dec-2014 07:00:00
null,null,garner,goal,null,null,07-Dec-2014 07:00:00
null,null,stayner,goal,null,null,07-Dec-2014 07:00:00
null,null,belarus,goal,null,null,07-Dec-2014 08:00:00
null,null,belarus,goal,null,null,07-Dec-2014 08:00:00
null,null,belarus,goal,null,null,07-Dec-2014 08:00:00
null,null,coatescreek,goal,null,null,07-Dec-2014 08:00:00
null,null,coatescreek,goal,null,null,07-Dec-2014 08:00:00
null,null,coatescreek,goal,null,null,07-Dec-2014 08:00:00
null,null,coatescreek,goal,null,null,07-Dec-2014 08:00:00
null,null,coatescreek,goal,null,null,07-Dec-2014 08:00:00
null,null,coatescreek,goal,null,null,07-Dec-2014 08:00:00
null,null,newlowell,goal,null,null,07-Dec-2014 09:00:00
null,null,newlowell,goal,null,null,07-Dec-2014 09:00:00
null,null,newlowell,goal,null,null,07-Dec-2014 09:00:00
null,null,newlowell,goal,null,null,07-Dec-2014 09:00:00
null,null,newlowell,goal,null,null,07-Dec-2014 09:00:00
null,null,cashtown,goal,null,null,07-Dec-2014 09:00:00
null,null,cashtown,goal,null,null,07-Dec-2014 09:00:00
